steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	cumulative_steps	n_updates	rlen
47572	717	95.0028338432312	66.0	66.0	0.0	66.0	66.0	-5.1038184	1.7781291581876575	47572	47073	47572
47630	718	95.10625290870667	66.0	66.0	0.0	66.0	66.0	-5.024959	1.5842451499961316	47630	47131	47630
47686	719	95.20986104011536	66.0	66.0	0.0	66.0	66.0	-4.70604	1.238479390805587	47686	47187	47686
47744	720	95.31160712242126	66.0	66.0	0.0	66.0	66.0	-4.768335	1.3980392094142735	47744	47245	47744
47791	721	95.39234852790833	66.0	66.0	0.0	66.0	66.0	-4.743537	1.566463514799252	47791	47292	47791
47837	722	95.72684359550476	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.0809126	1.4456490248581395	47837	47338	47837
47878	723	95.80294871330261	66.0	66.0	0.0	66.0	66.0	-5.364631	1.543183331140317	47878	47379	47878
47917	724	95.8771984577179	66.0	66.0	0.0	66.0	66.0	-5.3173184	1.29692090685945	47917	47418	47917
47973	725	95.98575496673584	66.0	66.0	0.0	66.0	66.0	-4.972216	1.149248131243512	47973	47474	47973
48027	726	96.07927536964417	66.0	66.0	0.0	66.0	66.0	-5.200954	1.2888230440905317	48027	47528	48027
48095	727	96.19531512260437	66.0	66.0	0.0	66.0	66.0	-5.513124	1.5049004923319445	48095	47596	48095
48161	728	96.30521750450134	66.0	66.0	0.0	66.0	66.0	-5.1143265	1.3901533569628373	48161	47662	48161
48227	729	96.41792726516724	66.0	66.0	0.0	66.0	66.0	-5.1315627	1.5821154919452964	48227	47728	48227
48301	730	96.54462742805481	66.0	66.0	0.0	66.0	66.0	-4.9575496	1.660090746898204	48301	47802	48301
48340	731	96.61739253997803	66.0	66.0	0.0	66.0	66.0	-4.7528605	1.4769873970095069	48340	47841	48340
48404	732	96.72706961631775	66.0	66.0	0.0	66.0	66.0	-4.8103743	1.427285581547767	48404	47905	48404
48456	733	96.82462620735168	66.0	66.0	0.0	66.0	66.0	-5.1292853	1.4575107932230458	48456	47957	48456
48550	734	96.98637747764587	66.0	66.0	0.0	66.0	66.0	-4.780583	1.3304452937282623	48550	48051	48550
48597	735	97.06935214996338	66.0	66.0	0.0	66.0	66.0	-4.870419	1.5142401716439053	48597	48098	48597
48663	736	97.17942833900452	66.0	66.0	0.0	66.0	66.0	-4.6728773	1.4424426879594103	48663	48164	48663
48714	737	97.27268075942993	66.0	66.0	0.0	66.0	66.0	-4.385641	1.2820181007869542	48714	48215	48714
48778	738	97.38265490531921	66.0	66.0	0.0	66.0	66.0	-5.027433	1.1638578705955296	48778	48279	48778
48827	739	97.71801495552063	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-4.574722	1.2147737249080093	48827	48328	48827
48887	740	98.08116745948792	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-4.77824	1.136516874805093	48887	48388	48887
48939	741	98.17303085327148	66.0	66.0	0.0	66.0	66.0	-5.290248	0.859967970335856	48939	48440	48939
49051	742	98.35572862625122	66.0	66.0	0.0	66.0	66.0	-5.2784367	1.5500516354106366	49051	48552	49051
49103	743	98.44371581077576	66.0	66.0	0.0	66.0	66.0	-5.0261154	1.5052447983063757	49103	48604	49103
49142	744	98.51228475570679	66.0	66.0	0.0	66.0	66.0	-5.231492	1.514652366237715	49142	48643	49142
49207	745	98.6253035068512	66.0	66.0	0.0	66.0	66.0	-5.5817714	1.5066715347394348	49207	48708	49207
49257	746	98.71212863922119	66.0	66.0	0.0	66.0	66.0	-5.2922525	1.4871230461634695	49257	48758	49257
49309	747	98.80281805992126	66.0	66.0	0.0	66.0	66.0	-4.9199414	1.680419163359329	49309	48810	49309
49359	748	98.89276456832886	66.0	66.0	0.0	66.0	66.0	-5.1245623	1.2961183957196771	49359	48860	49359
49400	749	98.967609167099	66.0	66.0	0.0	66.0	66.0	-4.7414455	1.2003136560413987	49400	48901	49400
49456	750	99.06443762779236	66.0	66.0	0.0	66.0	66.0	-5.7123427	1.2297834625840187	49456	48957	49456
49509	751	99.15800642967224	66.0	66.0	0.0	66.0	66.0	-5.2611814	1.2572394677065313	49509	49010	49509
49565	752	99.27178597450256	66.0	66.0	0.0	66.0	66.0	-4.9887	1.2114677560888232	49565	49066	49565
49627	753	99.38313055038452	66.0	66.0	0.0	66.0	66.0	-5.000822	1.5236883470322937	49627	49128	49627
49677	754	99.72123837471008	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.094447	1.7017851789761336	49677	49178	49677
49735	755	99.81791639328003	66.0	66.0	0.0	66.0	66.0	-4.697498	1.406489924741909	49735	49236	49735
49781	756	99.89833426475525	66.0	66.0	0.0	66.0	66.0	-5.0051966	1.1759370964393019	49781	49282	49781
49843	757	100.00178980827332	66.0	66.0	0.0	66.0	66.0	-5.069362	1.3573762121307664	49843	49344	49843
49917	758	100.12135887145996	66.0	66.0	0.0	66.0	66.0	-5.0462675	1.2098106593918054	49917	49418	49917
50917	759	101.66654133796692	66.0	66.0	0.0	66.0	66.0	-5.6712813	1.4301125086285174	50917	50418	50917
50989	760	101.78556442260742	66.0	66.0	0.0	66.0	66.0	-5.3387003	1.4463678552396595	50989	50490	50989
51041	761	102.12642407417297	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.452668	1.199216025415808	51041	50542	51041
51094	762	102.215829372406	66.0	66.0	0.0	66.0	66.0	-5.407579	0.9473997351806611	51094	50595	51094
51162	763	102.32938599586487	66.0	66.0	0.0	66.0	66.0	-5.133588	1.0588416675897314	51162	50663	51162
51217	764	102.42313933372498	66.0	66.0	0.0	66.0	66.0	-4.955212	1.2379527956433594	51217	50718	51217
51276	765	102.52287340164185	66.0	66.0	0.0	66.0	66.0	-5.0781717	1.1874524118704721	51276	50777	51276
51329	766	102.6142008304596	66.0	66.0	0.0	66.0	66.0	-5.360998	1.1145583335636184	51329	50830	51329
51384	767	102.71779656410217	66.0	66.0	0.0	66.0	66.0	-5.063125	1.2574696632195264	51384	50885	51384
51446	768	103.08141112327576	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.1865788	1.2102944490546361	51446	50947	51446
51494	769	103.16607618331909	66.0	66.0	0.0	66.0	66.0	-5.464165	1.290875376793556	51494	50995	51494
51554	770	103.26790165901184	66.0	66.0	0.0	66.0	66.0	-5.453082	1.5462489138916136	51554	51055	51554
51601	771	103.34909129142761	64.0	64.0	0.0	64.0	64.0	-5.402967	1.4664566584210843	51601	51102	51601
51638	772	103.41655278205872	64.0	64.0	0.0	64.0	64.0	-5.6909394	1.431256599444896	51638	51139	51638
51698	773	103.52060747146606	64.0	64.0	0.0	64.0	64.0	-5.6035604	1.2332178970240057	51698	51199	51698
51755	774	103.61704158782959	64.0	64.0	0.0	64.0	64.0	-5.652317	1.1895519026741386	51755	51256	51755
51811	775	103.71417903900146	64.0	64.0	0.0	64.0	64.0	-5.2179165	1.2321004651114345	51811	51312	51811
51865	776	104.0627384185791	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.3844514	1.3283845009468496	51865	51366	51865
51935	777	104.18184638023376	66.0	66.0	0.0	66.0	66.0	-5.7620225	1.4040148608200251	51935	51436	51935
51985	778	104.52272009849548	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.6639843	1.437487080153078	51985	51486	51985
52046	779	104.62414789199829	66.0	66.0	0.0	66.0	66.0	-5.3439355	1.4734227073937654	52046	51547	52046
52104	780	104.7216534614563	66.0	66.0	0.0	66.0	66.0	-5.73662	1.332014484386891	52104	51605	52104
52141	781	104.78745818138123	66.0	66.0	0.0	66.0	66.0	-5.646085	1.1285982496477664	52141	51642	52141
52178	782	104.85344457626343	64.0	64.0	0.0	64.0	64.0	-5.517835	1.2779407297726721	52178	51679	52178
52238	783	104.9539749622345	64.0	64.0	0.0	64.0	64.0	-5.603322	1.3913006855174899	52238	51739	52238
52292	784	105.04858064651489	64.0	64.0	0.0	64.0	64.0	-5.661048	1.274036056473851	52292	51793	52292
52362	785	105.1629364490509	64.0	64.0	0.0	64.0	64.0	-5.6338267	1.1148923544539138	52362	51863	52362
52416	786	105.2546899318695	64.0	64.0	0.0	64.0	64.0	-5.662124	1.281154521787539	52416	51917	52416
52471	787	105.34840297698975	66.0	66.0	0.0	66.0	66.0	-5.442183	1.5026573253050446	52471	51972	52471
52523	788	105.43709182739258	66.0	66.0	0.0	66.0	66.0	-5.486602	1.257429028423503	52523	52024	52523
52562	789	105.76264929771423	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.694239	1.140242605973035	52562	52063	52562
52610	790	105.85168480873108	66.0	66.0	0.0	66.0	66.0	-5.942679	1.5965930646285416	52610	52111	52610
52649	791	105.92138123512268	66.0	66.0	0.0	66.0	66.0	-5.6055098	1.6693578307982535	52649	52150	52649
52694	792	106.00057435035706	64.0	64.0	0.0	64.0	64.0	-5.5982456	1.1760351580101998	52694	52195	52694
52750	793	106.09834122657776	64.0	64.0	0.0	64.0	64.0	-5.8142214	1.2595401571225375	52750	52251	52750
52791	794	106.17082786560059	66.0	66.0	0.0	66.0	66.0	-5.6862993	1.2002954362099991	52791	52292	52791
52839	795	106.25712275505066	66.0	66.0	0.0	66.0	66.0	-5.7436185	1.1157241912558675	52839	52340	52839
52889	796	106.34748864173889	66.0	66.0	0.0	66.0	66.0	-5.8698106	1.2036857405863701	52889	52390	52889
52939	797	106.43617105484009	64.0	64.0	0.0	64.0	64.0	-5.9727206	1.2678778887912632	52939	52440	52939
52988	798	106.52070641517639	66.0	66.0	0.0	66.0	66.0	-5.7951994	1.6951090931380168	52988	52489	52988
53033	799	106.85414814949036	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.774391	1.6371137353405356	53033	52534	53033
53083	800	106.94046640396118	64.0	64.0	0.0	64.0	64.0	-5.7773223	1.376772458869964	53083	52584	53083
53135	801	107.03646540641785	66.0	66.0	0.0	66.0	66.0	-5.7398896	1.409049681769684	53135	52636	53135
53193	802	107.39243006706238	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.7025537	1.3098402665741742	53193	52694	53193
53255	803	107.49784994125366	64.0	64.0	0.0	64.0	64.0	-5.7985916	1.2517903772648424	53255	52756	53255
53328	804	107.61936283111572	64.0	64.0	0.0	64.0	64.0	-5.8546896	1.1150408266019076	53328	52829	53328
53390	805	107.72496318817139	64.0	64.0	0.0	64.0	64.0	-5.9926643	1.2884819709975273	53390	52891	53390
53454	806	107.83375644683838	64.0	64.0	0.0	64.0	64.0	-5.946086	1.1370785210374743	53454	52955	53454
53506	807	107.92291378974915	64.0	64.0	0.0	64.0	64.0	-5.645344	1.3239358893362805	53506	53007	53506
53566	808	108.03327798843384	64.0	64.0	0.0	64.0	64.0	-5.8159575	1.4044781769812107	53566	53067	53566
53629	809	108.14203429222107	66.0	66.0	0.0	66.0	66.0	-5.8593006	1.0341113810194655	53629	53130	53629
53693	810	108.24928760528564	66.0	66.0	0.0	66.0	66.0	-5.724946	1.5464313040534035	53693	53194	53693
53749	811	108.34649777412415	66.0	66.0	0.0	66.0	66.0	-5.8776016	1.4865767711028457	53749	53250	53749
53807	812	108.44439911842346	66.0	66.0	0.0	66.0	66.0	-5.726364	1.2221045975387097	53807	53308	53807
53852	813	108.52316474914551	66.0	66.0	0.0	66.0	66.0	-5.638768	1.4215322261536494	53852	53353	53852
53914	814	108.62885451316833	66.0	66.0	0.0	66.0	66.0	-5.6667004	1.4615204201685266	53914	53415	53914
53955	815	108.70065379142761	66.0	66.0	0.0	66.0	66.0	-5.6553497	1.350849315705709	53955	53456	53955
54011	816	109.24648547172546	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.5644403	1.3494774087285624	54011	53512	54011
54103	817	109.39648270606995	66.0	66.0	0.0	66.0	66.0	-5.665266	1.1921552875544876	54103	53604	54103
54157	818	109.48685574531555	66.0	66.0	0.0	66.0	66.0	-5.8053064	1.3255741229280829	54157	53658	54157
54209	819	109.57669353485107	66.0	66.0	0.0	66.0	66.0	-5.8717537	1.313039707574062	54209	53710	54209
54248	820	109.64790272712708	66.0	66.0	0.0	66.0	66.0	-5.735751	1.350629633604549	54248	53749	54248
54298	821	109.73495292663574	66.0	66.0	0.0	66.0	66.0	-5.7953496	1.5366620532143862	54298	53799	54298
54360	822	109.83944416046143	66.0	66.0	0.0	66.0	66.0	-5.8567467	1.542359097264707	54360	53861	54360
54545	823	110.12745428085327	66.0	66.0	0.0	66.0	66.0	-5.5818114	1.0393291814485566	54545	54046	54545
54586	824	110.1992335319519	66.0	66.0	0.0	66.0	66.0	-5.366	1.4228786532813684	54586	54087	54586
54646	825	110.30032062530518	66.0	66.0	0.0	66.0	66.0	-5.7431808	1.7002567033004015	54646	54147	54646
54687	826	110.61788511276245	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.578794	1.1944349363446236	54687	54188	54687
54731	827	110.693523645401	66.0	66.0	0.0	66.0	66.0	-5.696249	1.2999259057827295	54731	54232	54731
54805	828	110.81591367721558	66.0	66.0	0.0	66.0	66.0	-5.3577805	1.1823517851298675	54805	54306	54805
54861	829	110.91125273704529	66.0	66.0	0.0	66.0	66.0	-5.4320364	1.3826270876824855	54861	54362	54861
54907	830	110.99257040023804	66.0	66.0	0.0	66.0	66.0	-5.408041	1.4711572578363121	54907	54408	54907
54952	831	111.06881213188171	66.0	66.0	0.0	66.0	66.0	-5.0931845	1.5711346140038223	54952	54453	54952
55008	832	111.1619348526001	66.0	66.0	0.0	66.0	66.0	-5.4834237	1.4430564085301012	55008	54509	55008
55045	833	111.2284369468689	66.0	66.0	0.0	66.0	66.0	-5.345283	1.2868108767992816	55045	54546	55045
55084	834	111.29796862602234	66.0	66.0	0.0	66.0	66.0	-5.6087112	1.331635916850064	55084	54585	55084
55127	835	111.37269306182861	66.0	66.0	0.0	66.0	66.0	-5.2279534	1.4321925264806488	55127	54628	55127
55166	836	111.44155502319336	66.0	66.0	0.0	66.0	66.0	-5.8127966	1.2253542342735455	55166	54667	55166
55220	837	111.53651785850525	66.0	66.0	0.0	66.0	66.0	-5.848462	1.161712411767803	55220	54721	55220
55257	838	111.60386276245117	66.0	66.0	0.0	66.0	66.0	-5.517506	1.2809101971704513	55257	54758	55257
55298	839	111.67564749717712	66.0	66.0	0.0	66.0	66.0	-5.2984962	1.3803515228023753	55298	54799	55298
55347	840	111.76198387145996	66.0	66.0	0.0	66.0	66.0	-5.660354	1.4250707493675874	55347	54848	55347
55390	841	111.84712624549866	66.0	66.0	0.0	66.0	66.0	-5.6467667	1.6304482287424618	55390	54891	55390
55450	842	111.95015072822571	66.0	66.0	0.0	66.0	66.0	-5.9630947	1.5901053320872598	55450	54951	55450
55516	843	112.06045484542847	66.0	66.0	0.0	66.0	66.0	-6.236818	1.2262446245830505	55516	55017	55516
55576	844	112.16091299057007	66.0	66.0	0.0	66.0	66.0	-5.944988	1.4464658255595715	55576	55077	55576
55619	845	112.23695039749146	66.0	66.0	0.0	66.0	66.0	-6.1578956	1.643428257405758	55619	55120	55619
55669	846	112.32428789138794	66.0	66.0	0.0	66.0	66.0	-6.192639	1.4533155268523843	55669	55170	55669
55714	847	112.40232276916504	66.0	66.0	0.0	66.0	66.0	-6.2942576	1.3646332537056878	55714	55215	55714
55762	848	112.48595786094666	66.0	66.0	0.0	66.0	66.0	-6.3447957	1.4840378185221925	55762	55263	55762
55822	849	112.58781957626343	66.0	66.0	0.0	66.0	66.0	-6.315234	1.2730024135764688	55822	55323	55822
55870	850	112.66982984542847	66.0	66.0	0.0	66.0	66.0	-5.9477577	1.3104047041432931	55870	55371	55870
55915	851	112.74705481529236	66.0	66.0	0.0	66.0	66.0	-6.284713	1.2889471178455278	55915	55416	55915
55956	852	112.81985902786255	66.0	66.0	0.0	66.0	66.0	-6.085222	1.296669092560187	55956	55457	55956
56014	853	112.91830730438232	66.0	66.0	0.0	66.0	66.0	-6.217994	1.3302558171609418	56014	55515	56014
56074	854	113.01721405982971	66.0	66.0	0.0	66.0	66.0	-6.2647557	1.5781038002949208	56074	55575	56074
56117	855	113.0916976928711	66.0	66.0	0.0	66.0	66.0	-6.0931573	1.51004034712445	56117	55618	56117
56192	856	113.21455693244934	66.0	66.0	0.0	66.0	66.0	-6.3582335	1.66684495203197	56192	55693	56192
56260	857	113.3268792629242	66.0	66.0	0.0	66.0	66.0	-6.2854023	1.5126228269841522	56260	55761	56260
56317	858	113.67540121078491	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-6.4527	1.2566228686692194	56317	55818	56317
56370	859	114.0163631439209	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-6.4033985	1.3928756962530315	56370	55871	56370
56423	860	114.10803079605103	66.0	66.0	0.0	66.0	66.0	-6.244841	1.3458963423734531	56423	55924	56423
56471	861	114.19259119033813	66.0	66.0	0.0	66.0	66.0	-6.4429216	1.0407171141915024	56471	55972	56471
56543	862	114.31259655952454	66.0	66.0	0.0	66.0	66.0	-6.210996	1.1748593025794252	56543	56044	56543
56595	863	114.4006290435791	66.0	66.0	0.0	66.0	66.0	-6.1935487	1.177255523467902	56595	56096	56595
56641	864	114.48614597320557	66.0	66.0	0.0	66.0	66.0	-6.1197433	1.4388380683097057	56641	56142	56641
56693	865	114.5743556022644	66.0	66.0	0.0	66.0	66.0	-6.136424	1.390192465991713	56693	56194	56693
56759	866	114.68380284309387	66.0	66.0	0.0	66.0	66.0	-6.0515337	1.4875006277114153	56759	56260	56759
56827	867	114.79845190048218	66.0	66.0	0.0	66.0	66.0	-6.093956	1.0073578242165968	56827	56328	56827
56888	868	114.90103268623352	66.0	66.0	0.0	66.0	66.0	-5.9838805	1.1586624545883388	56888	56389	56888
56955	869	115.01233005523682	66.0	66.0	0.0	66.0	66.0	-5.7787676	1.5595032447576522	56955	56456	56955
57011	870	115.10785961151123	66.0	66.0	0.0	66.0	66.0	-5.660784	1.467475009029731	57011	56512	57011
57057	871	115.1873505115509	66.0	66.0	0.0	66.0	66.0	-5.664601	1.2316770821157843	57057	56558	57057
57107	872	115.274653673172	66.0	66.0	0.0	66.0	66.0	-5.7067738	1.0692721359222197	57107	56608	57107
57169	873	115.3780665397644	66.0	66.0	0.0	66.0	66.0	-5.6997743	1.5570675934641622	57169	56670	57169
57230	874	115.48649764060974	66.0	66.0	0.0	66.0	66.0	-5.7958465	1.6079253947734833	57230	56731	57230
57278	875	115.57036018371582	66.0	66.0	0.0	66.0	66.0	-5.8465385	1.348686307761818	57278	56779	57278
57330	876	115.6583206653595	66.0	66.0	0.0	66.0	66.0	-5.5511975	1.3564326683618129	57330	56831	57330
57392	877	115.76284170150757	66.0	66.0	0.0	66.0	66.0	-5.591768	1.3648867554357276	57392	56893	57392
57448	878	115.85878133773804	66.0	66.0	0.0	66.0	66.0	-5.64408	1.331984517830424	57448	56949	57448
57495	879	115.94150447845459	66.0	66.0	0.0	66.0	66.0	-5.6681542	1.3872085443604738	57495	56996	57495
57619	880	116.16408467292786	67.0	67.0	0.0	67.0	67.0	-5.85461	1.0507529854588211	57619	57120	57619
57675	881	116.25899147987366	66.0	66.0	0.0	66.0	66.0	-5.794083	1.172723676674068	57675	57176	57675
57745	882	116.37570977210999	66.0	66.0	0.0	66.0	66.0	-5.624948	1.4990744735812769	57745	57246	57745
57790	883	116.45510077476501	66.0	66.0	0.0	66.0	66.0	-5.6836033	1.6067617655359208	57790	57291	57790
57839	884	116.54010438919067	66.0	66.0	0.0	66.0	66.0	-5.9484215	1.4748618448711932	57839	57340	57839
57923	885	116.677734375	66.0	66.0	0.0	66.0	66.0	-5.470957	1.329934721714817	57923	57424	57923
57979	886	116.77385091781616	67.0	67.0	0.0	67.0	67.0	-5.911933	1.392974650131073	57979	57480	57979
58025	887	116.85334873199463	66.0	66.0	0.0	66.0	66.0	-5.4534197	1.3575959360110574	58025	57526	58025
58141	888	117.041255235672	66.0	66.0	0.0	66.0	66.0	-5.564025	1.0088903888314962	58141	57642	58141
58193	889	117.13058972358704	66.0	66.0	0.0	66.0	66.0	-5.6505585	1.0600682059349493	58193	57694	58193
58246	890	117.22016716003418	66.0	66.0	0.0	66.0	66.0	-5.752254	1.5036183001287282	58246	57747	58246
58292	891	117.29940462112427	66.0	66.0	0.0	66.0	66.0	-5.7634063	1.4178291779244319	58292	57793	58292
58366	892	117.422602891922	66.0	66.0	0.0	66.0	66.0	-5.641803	1.3078505586925895	58366	57867	58366
58401	893	117.48601174354553	66.0	66.0	0.0	66.0	66.0	-5.8334384	1.4480432050256058	58401	57902	58401
58444	894	117.56179809570312	66.0	66.0	0.0	66.0	66.0	-5.4062033	1.758747792709619	58444	57945	58444
58495	895	117.64950752258301	66.0	66.0	0.0	66.0	66.0	-5.703656	1.3685949231032282	58495	57996	58495
58549	896	117.74679493904114	66.0	66.0	0.0	66.0	66.0	-5.935459	1.2449730787007138	58549	58050	58549
58597	897	117.82980465888977	66.0	66.0	0.0	66.0	66.0	-6.0124035	1.4612395286234097	58597	58098	58597
58645	898	117.91222214698792	66.0	66.0	0.0	66.0	66.0	-5.8128166	1.6260102808801458	58645	58146	58645
58694	899	117.99571895599365	66.0	66.0	0.0	66.0	66.0	-5.564179	1.938589257611893	58694	58195	58694
58760	900	118.35830783843994	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.919968	1.6807998391985892	58760	58261	58760
59003	901	118.73865270614624	66.0	66.0	0.0	66.0	66.0	-5.625303	1.0575540882721544	59003	58504	59003
59064	902	118.84192538261414	66.0	66.0	0.0	66.0	66.0	-5.694577	1.3295399125060066	59064	58565	59064
59110	903	118.9240243434906	66.0	66.0	0.0	66.0	66.0	-5.519219	1.49246151013067	59110	58611	59110
59151	904	118.9967577457428	66.0	66.0	0.0	66.0	66.0	-5.472028	1.2035572363785467	59151	58652	59151
59197	905	119.0773913860321	66.0	66.0	0.0	66.0	66.0	-5.7572236	1.4627723274566233	59197	58698	59197
59257	906	119.17867827415466	66.0	66.0	0.0	66.0	66.0	-5.3815174	1.6796697559021414	59257	58758	59257
59322	907	119.28753924369812	66.0	66.0	0.0	66.0	66.0	-5.7200108	1.4860368879698216	59322	58823	59322
59369	908	119.37027430534363	66.0	66.0	0.0	66.0	66.0	-5.3317266	1.3534361718595027	59369	58870	59369
59424	909	119.46560978889465	66.0	66.0	0.0	66.0	66.0	-5.8130517	1.3085746886534617	59424	58925	59424
59469	910	119.54375290870667	66.0	66.0	0.0	66.0	66.0	-5.5239635	1.47970044570975	59469	58970	59469
59525	911	119.63870906829834	66.0	66.0	0.0	66.0	66.0	-5.6522617	1.5570819608587771	59525	59026	59525
59571	912	119.71859812736511	66.0	66.0	0.0	66.0	66.0	-5.5046926	1.490191514142789	59571	59072	59571
59672	913	119.88178968429565	66.0	66.0	0.0	66.0	66.0	-5.448986	1.6982581593794748	59672	59173	59672
59711	914	119.95186972618103	66.0	66.0	0.0	66.0	66.0	-5.9123945	1.2544829565053806	59711	59212	59711
59773	915	120.30560541152954	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.6472387	0.9827975243143737	59773	59274	59773
59839	916	120.41913652420044	66.0	66.0	0.0	66.0	66.0	-5.331906	0.9966441451990977	59839	59340	59839
59876	917	120.485032081604	66.0	66.0	0.0	66.0	66.0	-5.10232	1.255637088487856	59876	59377	59876
59923	918	120.56564331054688	66.0	66.0	0.0	66.0	66.0	-5.472407	1.4072286260128022	59923	59424	59923
59976	919	120.66372156143188	66.0	66.0	0.0	66.0	66.0	-5.4997725	1.5381769396690652	59976	59477	59976
60040	920	120.77201914787292	66.0	66.0	0.0	66.0	66.0	-5.4417324	1.554537512578536	60040	59541	60040
60104	921	120.87835168838501	66.0	66.0	0.0	66.0	66.0	-5.344996	1.2369681162992492	60104	59605	60104
60160	922	120.97376012802124	66.0	66.0	0.0	66.0	66.0	-5.2828135	1.2054433117434382	60160	59661	60160
60207	923	121.05709743499756	66.0	66.0	0.0	66.0	66.0	-5.181878	1.371646843426861	60207	59708	60207
60257	924	121.14206600189209	66.0	66.0	0.0	66.0	66.0	-5.081913	1.341418782309629	60257	59758	60257
60301	925	121.2172920703888	66.0	66.0	0.0	66.0	66.0	-5.3784223	1.2921411960432305	60301	59802	60301
60346	926	121.2972047328949	66.0	66.0	0.0	66.0	66.0	-5.516487	1.2057119064265862	60346	59847	60346
60391	927	121.37491655349731	66.0	66.0	0.0	66.0	66.0	-5.6413407	1.2517369178403168	60391	59892	60391
60433	928	121.44848489761353	66.0	66.0	0.0	66.0	66.0	-5.694596	1.2726796274352818	60433	59934	60433
60485	929	121.53738808631897	66.0	66.0	0.0	66.0	66.0	-5.2420588	1.3303358076582663	60485	59986	60485
60543	930	121.63607120513916	66.0	66.0	0.0	66.0	66.0	-5.4897137	1.4319223989872263	60543	60044	60543
60595	931	121.72403144836426	66.0	66.0	0.0	66.0	66.0	-5.3099766	1.35284094854258	60595	60096	60595
60640	932	121.80141973495483	66.0	66.0	0.0	66.0	66.0	-5.4038835	1.4303212073352187	60640	60141	60640
60693	933	121.89275670051575	66.0	66.0	0.0	66.0	66.0	-5.304653	1.4058360580448062	60693	60194	60693
60732	934	121.96605110168457	66.0	66.0	0.0	66.0	66.0	-5.0716467	1.1946509466320276	60732	60233	60732
60787	935	122.31156587600708	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.218861	1.30668669084087	60787	60288	60787
60831	936	122.38942766189575	66.0	66.0	0.0	66.0	66.0	-5.154371	1.454327343935147	60831	60332	60831
60878	937	122.4721028804779	66.0	66.0	0.0	66.0	66.0	-5.507102	1.3292541245743632	60878	60379	60878
60925	938	122.553555727005	66.0	66.0	0.0	66.0	66.0	-5.683172	1.132443397208117	60925	60426	60925
60968	939	122.62975740432739	66.0	66.0	0.0	66.0	66.0	-5.001096	1.35016585058067	60968	60469	60968
61013	940	122.70846152305603	66.0	66.0	0.0	66.0	66.0	-5.159615	1.4510566318500786	61013	60514	61013
61062	941	122.79214358329773	66.0	66.0	0.0	66.0	66.0	-5.3325205	1.3448696100804955	61062	60563	61062
61107	942	122.87029814720154	66.0	66.0	0.0	66.0	66.0	-5.4715805	1.1035991875757463	61107	60608	61107
61166	943	122.97405624389648	66.0	66.0	0.0	66.0	66.0	-5.4095283	1.1561246713041329	61166	60667	61166
61218	944	123.06273055076599	66.0	66.0	0.0	66.0	66.0	-5.300211	1.0895068097207696	61218	60719	61218
61274	945	123.15723371505737	66.0	66.0	0.0	66.0	66.0	-5.6269865	0.9903018420748413	61274	60775	61274
61333	946	123.25958514213562	66.0	66.0	0.0	66.0	66.0	-5.472523	0.9132577420445159	61333	60834	61333
61380	947	123.34133052825928	66.0	66.0	0.0	66.0	66.0	-5.374881	1.4200708681810648	61380	60881	61380
61434	948	123.43332409858704	66.0	66.0	0.0	66.0	66.0	-5.4032793	1.7326751527283342	61434	60935	61434
61478	949	123.51081347465515	66.0	66.0	0.0	66.0	66.0	-5.0113473	1.4901152563653886	61478	60979	61478
61540	950	123.61782741546631	66.0	66.0	0.0	66.0	66.0	-5.4087152	1.1805470551131294	61540	61041	61540
61590	951	123.7072012424469	66.0	66.0	0.0	66.0	66.0	-5.1286488	1.2580726024135946	61590	61091	61590
61646	952	123.80248212814331	66.0	66.0	0.0	66.0	66.0	-5.0745683	1.1841271219146439	61646	61147	61646
61696	953	123.88884472846985	66.0	66.0	0.0	66.0	66.0	-5.5132003	1.1384453501249663	61696	61197	61696
61745	954	123.97202944755554	66.0	66.0	0.0	66.0	66.0	-5.4041853	1.2187230678577907	61745	61246	61745
61796	955	124.05865025520325	66.0	66.0	0.0	66.0	66.0	-5.370504	1.1201543782139196	61796	61297	61796
61852	956	124.407705783844	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.584988	1.1118306947732344	61852	61353	61852
